model,time,delta_time,dataset,encoding,num_slices,num_dimensions,accuracy
DWN,2025-01-28 02:25:34,2.8375,MAGIC Gamma Telescope,Scatter Code,100,50,0.5344
DWN,2025-01-28 02:25:35,4.1100,MAGIC Gamma Telescope,Distributive,,,0.8098
DWN,2025-01-28 02:25:36,3.9943,MAGIC Gamma Telescope,Linear,,,0.5380
DWN,2025-01-28 02:25:36,3.7472,MAGIC Gamma Telescope,Distributive,,,0.7849
DWN,2025-01-28 02:25:37,2.8396,MAGIC Gamma Telescope,Scatter Code,100,50,0.5344
DWN,2025-01-28 02:25:39,3.7417,MAGIC Gamma Telescope,Linear,,,0.4658
DWN,2025-01-28 02:25:39,4.1131,MAGIC Gamma Telescope,Distributive,,,0.7924
DWN,2025-01-28 02:25:39,3.7823,MAGIC Gamma Telescope,Distributive,,,0.8079
DWN,2025-01-28 02:25:40,2.8381,MAGIC Gamma Telescope,Scatter Code,100,50,0.5344
DWN,2025-01-28 02:25:43,2.9694,MAGIC Gamma Telescope,Scatter Code,100,50,0.5344
DWN,2025-01-28 02:25:43,3.8379,MAGIC Gamma Telescope,Linear,,,0.5342
DWN,2025-01-28 02:25:43,3.8982,MAGIC Gamma Telescope,Gaussian,,,0.7915
DWN,2025-01-28 02:25:44,4.1851,MAGIC Gamma Telescope,Distributive,,,0.7921
DWN,2025-01-28 02:25:46,2.9489,MAGIC Gamma Telescope,Scatter Code,100,50,0.5344
DWN,2025-01-28 02:25:47,3.7880,MAGIC Gamma Telescope,Linear,,,0.5342
DWN,2025-01-28 02:25:47,3.8236,MAGIC Gamma Telescope,Gaussian,,,0.7891
DWN,2025-01-28 02:25:48,4.0507,MAGIC Gamma Telescope,Distributive,,,0.8090
DWN,2025-01-28 02:25:49,2.7862,MAGIC Gamma Telescope,Scatter Code,100,50,0.5344
DWN,2025-01-28 02:25:51,3.6904,MAGIC Gamma Telescope,Gaussian,,,0.7781
DWN,2025-01-28 02:25:51,3.9966,MAGIC Gamma Telescope,Linear,,,0.5344
DWN,2025-01-28 02:25:51,2.7817,MAGIC Gamma Telescope,Scatter Code,100,50,0.4656
DWN,2025-01-28 02:25:52,4.0884,MAGIC Gamma Telescope,Gaussian,,,0.8104
DWN,2025-01-28 02:25:54,2.8276,MAGIC Gamma Telescope,Scatter Code,100,50,0.5344
DWN,2025-01-28 02:25:55,3.7297,MAGIC Gamma Telescope,Gaussian,,,0.7623
DWN,2025-01-28 02:25:55,4.2036,MAGIC Gamma Telescope,Linear,,,0.4713
DWN,2025-01-28 02:25:56,4.1577,MAGIC Gamma Telescope,Gaussian,,,0.7908
DWN,2025-01-28 02:25:57,2.7887,MAGIC Gamma Telescope,Scatter Code,100,50,0.5344
DWN,2025-01-28 02:25:58,3.6841,MAGIC Gamma Telescope,Gaussian,,,0.7865
DWN,2025-01-28 02:25:59,4.1274,MAGIC Gamma Telescope,Linear,,,0.5326
DWN,2025-01-28 02:26:00,2.8413,MAGIC Gamma Telescope,Scatter Code,100,50,0.5344
DWN,2025-01-28 02:26:00,4.0271,MAGIC Gamma Telescope,Gaussian,,,0.7931
DWN,2025-01-28 02:26:00,0.1401,Statlog (Vehicle Silhouettes),Distributive,,,0.6786
DWN,2025-01-28 02:26:00,0.1391,Statlog (Vehicle Silhouettes),Distributive,,,0.6857
DWN,2025-01-28 02:26:01,0.1427,Statlog (Vehicle Silhouettes),Distributive,,,0.6643
DWN,2025-01-28 02:26:01,0.1405,Statlog (Vehicle Silhouettes),Distributive,,,0.7321
DWN,2025-01-28 02:26:01,0.1475,Statlog (Vehicle Silhouettes),Distributive,,,0.7000
DWN,2025-01-28 02:26:01,0.1487,Statlog (Vehicle Silhouettes),Distributive,,,0.6964
DWN,2025-01-28 02:26:01,0.1393,Statlog (Vehicle Silhouettes),Distributive,,,0.6893
DWN,2025-01-28 02:26:01,0.1432,Statlog (Vehicle Silhouettes),Distributive,,,0.7357
DWN,2025-01-28 02:26:01,0.1288,Statlog (Vehicle Silhouettes),Distributive,,,0.7321
DWN,2025-01-28 02:26:02,0.1431,Statlog (Vehicle Silhouettes),Distributive,,,0.7179
DWN,2025-01-28 02:26:02,3.3405,Statlog (Vehicle Silhouettes),Gaussian,,,0.8106
DWN,2025-01-28 02:26:02,0.1530,Statlog (Vehicle Silhouettes),Gaussian,,,0.6214
DWN,2025-01-28 02:26:02,0.1450,Statlog (Vehicle Silhouettes),Gaussian,,,0.6786
DWN,2025-01-28 02:26:02,0.1416,Statlog (Vehicle Silhouettes),Gaussian,,,0.6857
DWN,2025-01-28 02:26:02,0.1356,Statlog (Vehicle Silhouettes),Gaussian,,,0.7286
DWN,2025-01-28 02:26:02,0.1430,Statlog (Vehicle Silhouettes),Gaussian,,,0.7250
DWN,2025-01-28 02:26:03,0.1306,Statlog (Vehicle Silhouettes),Gaussian,,,0.7357
DWN,2025-01-28 02:26:03,0.1302,Statlog (Vehicle Silhouettes),Gaussian,,,0.7321
DWN,2025-01-28 02:26:03,0.1518,Statlog (Vehicle Silhouettes),Gaussian,,,0.7464
DWN,2025-01-28 02:26:03,3.5609,MAGIC Gamma Telescope,Linear,,,0.4658
DWN,2025-01-28 02:26:03,0.1440,Statlog (Vehicle Silhouettes),Gaussian,,,0.7179
DWN,2025-01-28 02:26:03,0.1381,Statlog (Vehicle Silhouettes),Gaussian,,,0.7750
DWN,2025-01-28 02:26:03,0.1372,Statlog (Vehicle Silhouettes),Linear,,,0.5607
DWN,2025-01-28 02:26:03,3.4190,MAGIC Gamma Telescope,Gaussian,,,0.7888
DWN,2025-01-28 02:26:03,0.1552,Statlog (Vehicle Silhouettes),Linear,,,0.6071
DWN,2025-01-28 02:26:04,0.1407,Statlog (Vehicle Silhouettes),Linear,,,0.6536
DWN,2025-01-28 02:26:04,0.1251,Statlog (Vehicle Silhouettes),Linear,,,0.6857
DWN,2025-01-28 02:26:04,0.1448,Statlog (Vehicle Silhouettes),Linear,,,0.6821
DWN,2025-01-28 02:26:04,0.1389,Statlog (Vehicle Silhouettes),Linear,,,0.6929
DWN,2025-01-28 02:26:04,0.1320,Statlog (Vehicle Silhouettes),Linear,,,0.7214
DWN,2025-01-28 02:26:04,0.1244,Statlog (Vehicle Silhouettes),Linear,,,0.7036
DWN,2025-01-28 02:26:04,0.1280,Statlog (Vehicle Silhouettes),Linear,,,0.7036
DWN,2025-01-28 02:26:05,0.1206,Statlog (Vehicle Silhouettes),Linear,,,0.6786
DWN,2025-01-28 02:26:05,0.2057,Statlog (Vehicle Silhouettes),Scatter Code,100,50,0.2000
DWN,2025-01-28 02:26:05,3.2590,Statlog (Vehicle Silhouettes),Gaussian,,,0.8114
DWN,2025-01-28 02:26:05,0.1679,Statlog (Vehicle Silhouettes),Scatter Code,100,50,0.2929
DWN,2025-01-28 02:26:05,0.1742,Statlog (Vehicle Silhouettes),Scatter Code,100,50,0.2250
DWN,2025-01-28 02:26:05,0.1762,Statlog (Vehicle Silhouettes),Scatter Code,100,50,0.2250
DWN,2025-01-28 02:26:06,0.1814,Statlog (Vehicle Silhouettes),Scatter Code,100,50,0.2250
DWN,2025-01-28 02:26:06,0.1724,Statlog (Vehicle Silhouettes),Scatter Code,100,50,0.2000
DWN,2025-01-28 02:26:06,0.1729,Statlog (Vehicle Silhouettes),Scatter Code,100,50,0.2821
DWN,2025-01-28 02:26:06,0.1779,Statlog (Vehicle Silhouettes),Scatter Code,100,50,0.2000
DWN,2025-01-28 02:26:06,0.1804,Statlog (Vehicle Silhouettes),Scatter Code,100,50,0.2821
DWN,2025-01-28 02:26:07,0.1895,Statlog (Vehicle Silhouettes),Scatter Code,100,50,0.2000
DWN,2025-01-28 02:26:07,3.9816,MAGIC Gamma Telescope,Linear,,,0.4713
DWN,2025-01-28 02:26:07,0.1550,Maternal Health Risk,Distributive,,,0.6418
DWN,2025-01-28 02:26:07,3.6607,MAGIC Gamma Telescope,Gaussian,,,0.7980
DWN,2025-01-28 02:26:07,0.2508,Maternal Health Risk,Distributive,,,0.6478
DWN,2025-01-28 02:26:07,0.2220,Maternal Health Risk,Distributive,,,0.6955
DWN,2025-01-28 02:26:08,0.2377,Maternal Health Risk,Distributive,,,0.6866
DWN,2025-01-28 02:26:08,0.2242,Maternal Health Risk,Distributive,,,0.6746
DWN,2025-01-28 02:26:08,0.2325,Maternal Health Risk,Distributive,,,0.6806
DWN,2025-01-28 02:26:08,0.2339,Maternal Health Risk,Distributive,,,0.6925
DWN,2025-01-28 02:26:09,3.7432,Maternal Health Risk,Gaussian,,,0.7510
DWN,2025-01-28 02:26:09,0.2239,Maternal Health Risk,Distributive,,,0.6925
DWN,2025-01-28 02:26:09,0.2193,Maternal Health Risk,Distributive,,,0.7224
DWN,2025-01-28 02:26:09,0.2044,Maternal Health Risk,Distributive,,,0.7104
DWN,2025-01-28 02:26:09,0.2095,Maternal Health Risk,Gaussian,,,0.6030
DWN,2025-01-28 02:26:10,0.2096,Maternal Health Risk,Gaussian,,,0.6209
DWN,2025-01-28 02:26:10,0.2013,Maternal Health Risk,Gaussian,,,0.6776
DWN,2025-01-28 02:26:10,0.2201,Maternal Health Risk,Gaussian,,,0.6657
DWN,2025-01-28 02:26:10,0.2024,Maternal Health Risk,Gaussian,,,0.6328
DWN,2025-01-28 02:26:10,0.2217,Maternal Health Risk,Gaussian,,,0.6597
DWN,2025-01-28 02:26:11,0.2300,Maternal Health Risk,Gaussian,,,0.6328
DWN,2025-01-28 02:26:11,0.2145,Maternal Health Risk,Gaussian,,,0.6388
DWN,2025-01-28 02:26:11,0.2097,Maternal Health Risk,Gaussian,,,0.6687
DWN,2025-01-28 02:26:11,4.1902,MAGIC Gamma Telescope,Gaussian,,,0.7948
DWN,2025-01-28 02:26:11,0.2122,Maternal Health Risk,Gaussian,,,0.6418
DWN,2025-01-28 02:26:12,0.2294,Maternal Health Risk,Linear,,,0.6000
DWN,2025-01-28 02:26:12,4.7447,MAGIC Gamma Telescope,Scatter Code,100,100,0.4658
DWN,2025-01-28 02:26:12,0.1944,Maternal Health Risk,Linear,,,0.6448
DWN,2025-01-28 02:26:12,0.2167,Maternal Health Risk,Linear,,,0.6567
DWN,2025-01-28 02:26:12,0.2159,Maternal Health Risk,Linear,,,0.6776
DWN,2025-01-28 02:26:12,0.2175,Maternal Health Risk,Linear,,,0.6746
DWN,2025-01-28 02:26:13,3.9180,Maternal Health Risk,Gaussian,,,0.7942
DWN,2025-01-28 02:26:13,0.2203,Maternal Health Risk,Linear,,,0.6119
DWN,2025-01-28 02:26:13,0.1903,Maternal Health Risk,Linear,,,0.6985
DWN,2025-01-28 02:26:13,0.2752,Maternal Health Risk,Linear,,,0.6896
DWN,2025-01-28 02:26:13,0.2583,Maternal Health Risk,Linear,,,0.6388
DWN,2025-01-28 02:26:14,0.2262,Maternal Health Risk,Linear,,,0.6866
DWN,2025-01-28 02:26:14,0.2286,Maternal Health Risk,Scatter Code,100,50,0.3642
DWN,2025-01-28 02:26:14,0.2204,Maternal Health Risk,Scatter Code,100,50,0.2537
DWN,2025-01-28 02:26:14,0.2316,Maternal Health Risk,Scatter Code,100,50,0.3642
DWN,2025-01-28 02:26:15,0.2283,Maternal Health Risk,Scatter Code,100,50,0.3642
DWN,2025-01-28 02:26:15,0.2358,Maternal Health Risk,Scatter Code,100,50,0.3821
DWN,2025-01-28 02:26:15,0.2494,Maternal Health Risk,Scatter Code,100,50,0.2537
DWN,2025-01-28 02:26:15,0.2319,Maternal Health Risk,Scatter Code,100,50,0.3642
DWN,2025-01-28 02:26:16,4.3117,MAGIC Gamma Telescope,Gaussian,,,0.8032
DWN,2025-01-28 02:26:16,0.2130,Maternal Health Risk,Scatter Code,100,50,0.2537
DWN,2025-01-28 02:26:16,0.2211,Maternal Health Risk,Scatter Code,100,50,0.3642
DWN,2025-01-28 02:26:16,0.2523,Maternal Health Risk,Scatter Code,100,50,0.3642
DWN,2025-01-28 02:26:16,0.0474,Glass Identification,Distributive,,,0.5634
DWN,2025-01-28 02:26:16,0.0509,Glass Identification,Distributive,,,0.6479
DWN,2025-01-28 02:26:17,0.0420,Glass Identification,Distributive,,,0.6479
DWN,2025-01-28 02:26:17,4.7555,MAGIC Gamma Telescope,Scatter Code,100,100,0.5342
DWN,2025-01-28 02:26:17,0.0562,Glass Identification,Distributive,,,0.6338
DWN,2025-01-28 02:26:17,0.0450,Glass Identification,Distributive,,,0.6901
DWN,2025-01-28 02:26:17,4.1040,Glass Identification,Gaussian,,,0.8012
DWN,2025-01-28 02:26:17,0.0588,Glass Identification,Distributive,,,0.6479
DWN,2025-01-28 02:26:17,0.0458,Glass Identification,Distributive,,,0.6761
DWN,2025-01-28 02:26:17,0.0667,Glass Identification,Distributive,,,0.6761
DWN,2025-01-28 02:26:17,0.0622,Glass Identification,Distributive,,,0.7183
DWN,2025-01-28 02:26:17,0.0526,Glass Identification,Distributive,,,0.7183
DWN,2025-01-28 02:26:17,0.0534,Glass Identification,Gaussian,,,0.6761
DWN,2025-01-28 02:26:17,0.0473,Glass Identification,Gaussian,,,0.6338
DWN,2025-01-28 02:26:17,0.0594,Glass Identification,Gaussian,,,0.6901
DWN,2025-01-28 02:26:17,0.0622,Glass Identification,Gaussian,,,0.7042
DWN,2025-01-28 02:26:17,0.0560,Glass Identification,Gaussian,,,0.6620
DWN,2025-01-28 02:26:17,0.0628,Glass Identification,Gaussian,,,0.7042
DWN,2025-01-28 02:26:17,0.0591,Glass Identification,Gaussian,,,0.6479
DWN,2025-01-28 02:26:18,0.0564,Glass Identification,Gaussian,,,0.6761
DWN,2025-01-28 02:26:18,0.0484,Glass Identification,Gaussian,,,0.7465
DWN,2025-01-28 02:26:18,0.0408,Glass Identification,Gaussian,,,0.6901
DWN,2025-01-28 02:26:18,0.0530,Glass Identification,Linear,,,0.6338
DWN,2025-01-28 02:26:18,0.0594,Glass Identification,Linear,,,0.5775
DWN,2025-01-28 02:26:18,0.0562,Glass Identification,Linear,,,0.5493
DWN,2025-01-28 02:26:18,0.0547,Glass Identification,Linear,,,0.8310
DWN,2025-01-28 02:26:18,0.0533,Glass Identification,Linear,,,0.6620
DWN,2025-01-28 02:26:18,0.0457,Glass Identification,Linear,,,0.6620
DWN,2025-01-28 02:26:18,0.0594,Glass Identification,Linear,,,0.7324
DWN,2025-01-28 02:26:18,0.0527,Glass Identification,Linear,,,0.6620
DWN,2025-01-28 02:26:18,0.0477,Glass Identification,Linear,,,0.6056
DWN,2025-01-28 02:26:18,0.0546,Glass Identification,Linear,,,0.5775
DWN,2025-01-28 02:26:18,0.0582,Glass Identification,Scatter Code,100,50,0.3099
DWN,2025-01-28 02:26:18,0.0517,Glass Identification,Scatter Code,100,50,0.3521
DWN,2025-01-28 02:26:19,0.0448,Glass Identification,Scatter Code,100,50,0.3099
DWN,2025-01-28 02:26:19,0.0513,Glass Identification,Scatter Code,100,50,0.3099
DWN,2025-01-28 02:26:19,0.0533,Glass Identification,Scatter Code,100,50,0.3521
DWN,2025-01-28 02:26:19,0.0510,Glass Identification,Scatter Code,100,50,0.3521
DWN,2025-01-28 02:26:19,0.0546,Glass Identification,Scatter Code,100,50,0.3521
DWN,2025-01-28 02:26:19,0.0585,Glass Identification,Scatter Code,100,50,0.3099
DWN,2025-01-28 02:26:19,0.0562,Glass Identification,Scatter Code,100,50,0.3521
DWN,2025-01-28 02:26:19,0.0645,Glass Identification,Scatter Code,100,50,0.3521
DWN,2025-01-28 02:26:20,4.7136,MAGIC Gamma Telescope,Gaussian,,,0.7939
DWN,2025-01-28 02:26:21,4.4563,Glass Identification,Linear,,,0.7934
DWN,2025-01-28 02:26:21,4.6625,MAGIC Gamma Telescope,Scatter Code,100,100,0.5344
DWN,2025-01-28 02:26:25,4.9777,MAGIC Gamma Telescope,Gaussian,,,0.7919
DWN,2025-01-28 02:26:26,4.5198,Glass Identification,Linear,,,0.7800
DWN,2025-01-28 02:26:26,4.5998,MAGIC Gamma Telescope,Scatter Code,100,100,0.4656
DWN,2025-01-28 02:26:30,4.6751,MAGIC Gamma Telescope,Gaussian,,,0.7931
DWN,2025-01-28 02:26:30,4.5589,Glass Identification,Linear,,,0.7838
DWN,2025-01-28 02:26:30,4.4696,MAGIC Gamma Telescope,Scatter Code,100,100,0.5344
DWN,2025-01-28 02:26:35,4.2137,MAGIC Gamma Telescope,Scatter Code,100,100,0.5342
DWN,2025-01-28 02:26:35,4.7740,Glass Identification,Linear,,,0.7846
DWN,2025-01-28 02:26:36,6.4579,MAGIC Gamma Telescope,Linear,,,0.7462
DWN,2025-01-28 02:26:39,4.7085,MAGIC Gamma Telescope,Scatter Code,100,100,0.4658
DWN,2025-01-28 02:26:40,4.9250,Glass Identification,Linear,,,0.7749
DWN,2025-01-28 02:26:41,4.9029,MAGIC Gamma Telescope,Linear,,,0.7919
DWN,2025-01-28 02:26:44,4.5925,MAGIC Gamma Telescope,Scatter Code,100,100,0.5342
DWN,2025-01-28 02:26:45,4.8372,Glass Identification,Linear,,,0.7765
DWN,2025-01-28 02:26:46,5.1013,MAGIC Gamma Telescope,Linear,,,0.7652
DWN,2025-01-28 02:26:49,5.0094,MAGIC Gamma Telescope,Scatter Code,100,100,0.5344
DWN,2025-01-28 02:26:50,4.7602,Glass Identification,Linear,,,0.7645
DWN,2025-01-28 02:26:52,5.0502,MAGIC Gamma Telescope,Linear,,,0.7856
DWN,2025-01-28 02:26:54,4.6468,MAGIC Gamma Telescope,Scatter Code,100,100,0.4656
DWN,2025-01-28 02:26:54,0.2032,Statlog (Vehicle Silhouettes),Distributive,,,0.6643
DWN,2025-01-28 02:26:54,0.2026,Statlog (Vehicle Silhouettes),Distributive,,,0.7357
DWN,2025-01-28 02:26:54,4.6370,Glass Identification,Linear,,,0.7819
DWN,2025-01-28 02:26:54,0.2374,Statlog (Vehicle Silhouettes),Distributive,,,0.6679
DWN,2025-01-28 02:26:55,0.1859,Statlog (Vehicle Silhouettes),Distributive,,,0.7250
DWN,2025-01-28 02:26:55,0.2100,Statlog (Vehicle Silhouettes),Distributive,,,0.7071
DWN,2025-01-28 02:26:55,0.2265,Statlog (Vehicle Silhouettes),Distributive,,,0.7107
DWN,2025-01-28 02:26:55,0.1663,Statlog (Vehicle Silhouettes),Distributive,,,0.7036
DWN,2025-01-28 02:26:55,0.1517,Statlog (Vehicle Silhouettes),Distributive,,,0.7393
DWN,2025-01-28 02:26:56,0.1648,Statlog (Vehicle Silhouettes),Distributive,,,0.7107
DWN,2025-01-28 02:26:56,0.1681,Statlog (Vehicle Silhouettes),Distributive,,,0.7286
DWN,2025-01-28 02:26:56,4.4173,Statlog (Vehicle Silhouettes),Linear,,,0.7779
DWN,2025-01-28 02:26:56,0.1559,Statlog (Vehicle Silhouettes),Gaussian,,,0.6893
DWN,2025-01-28 02:26:56,0.1489,Statlog (Vehicle Silhouettes),Gaussian,,,0.7107
DWN,2025-01-28 02:26:56,0.1657,Statlog (Vehicle Silhouettes),Gaussian,,,0.6714
DWN,2025-01-28 02:26:56,0.1677,Statlog (Vehicle Silhouettes),Gaussian,,,0.7250
DWN,2025-01-28 02:26:57,0.1677,Statlog (Vehicle Silhouettes),Gaussian,,,0.7000
DWN,2025-01-28 02:26:57,0.1599,Statlog (Vehicle Silhouettes),Gaussian,,,0.7036
DWN,2025-01-28 02:26:57,0.1667,Statlog (Vehicle Silhouettes),Gaussian,,,0.7250
DWN,2025-01-28 02:26:57,0.1777,Statlog (Vehicle Silhouettes),Gaussian,,,0.7286
DWN,2025-01-28 02:26:57,0.1686,Statlog (Vehicle Silhouettes),Gaussian,,,0.7143
DWN,2025-01-28 02:26:58,0.1918,Statlog (Vehicle Silhouettes),Gaussian,,,0.7036
DWN,2025-01-28 02:26:58,3.2974,Glass Identification,Linear,,,0.7629
DWN,2025-01-28 02:26:58,0.2170,Statlog (Vehicle Silhouettes),Linear,,,0.6107
DWN,2025-01-28 02:26:58,0.2077,Statlog (Vehicle Silhouettes),Linear,,,0.6357
DWN,2025-01-28 02:26:58,0.2826,Statlog (Vehicle Silhouettes),Linear,,,0.6321
DWN,2025-01-28 02:26:59,0.2142,Statlog (Vehicle Silhouettes),Linear,,,0.6357
DWN,2025-01-28 02:26:59,0.2265,Statlog (Vehicle Silhouettes),Linear,,,0.7393
DWN,2025-01-28 02:26:59,0.1999,Statlog (Vehicle Silhouettes),Linear,,,0.7250
DWN,2025-01-28 02:26:59,0.2079,Statlog (Vehicle Silhouettes),Linear,,,0.7071
DWN,2025-01-28 02:26:59,0.1939,Statlog (Vehicle Silhouettes),Linear,,,0.7179
DWN,2025-01-28 02:27:00,0.2330,Statlog (Vehicle Silhouettes),Linear,,,0.7250
DWN,2025-01-28 02:27:00,3.8252,Statlog (Vehicle Silhouettes),Linear,,,0.7884
DWN,2025-01-28 02:27:00,0.2131,Statlog (Vehicle Silhouettes),Linear,,,0.6964
DWN,2025-01-28 02:27:00,0.3043,Statlog (Vehicle Silhouettes),Scatter Code,100,100,0.2000
DWN,2025-01-28 02:27:01,0.2993,Statlog (Vehicle Silhouettes),Scatter Code,100,100,0.2821
DWN,2025-01-28 02:27:01,0.2850,Statlog (Vehicle Silhouettes),Scatter Code,100,100,0.2250
DWN,2025-01-28 02:27:01,0.2710,Statlog (Vehicle Silhouettes),Scatter Code,100,100,0.2821
DWN,2025-01-28 02:27:02,0.2600,Statlog (Vehicle Silhouettes),Scatter Code,100,100,0.2929
DWN,2025-01-28 02:27:02,0.2887,Statlog (Vehicle Silhouettes),Scatter Code,100,100,0.2821
DWN,2025-01-28 02:27:02,0.2809,Statlog (Vehicle Silhouettes),Scatter Code,100,100,0.2000
DWN,2025-01-28 02:27:02,4.5885,Glass Identification,Linear,,,0.7386
DWN,2025-01-28 02:27:02,0.2998,Statlog (Vehicle Silhouettes),Scatter Code,100,100,0.2821
DWN,2025-01-28 02:27:03,0.3044,Statlog (Vehicle Silhouettes),Scatter Code,100,100,0.2929
DWN,2025-01-28 02:27:03,0.2819,Statlog (Vehicle Silhouettes),Scatter Code,100,100,0.2250
DWN,2025-01-28 02:27:04,0.2768,Maternal Health Risk,Distributive,,,0.6478
DWN,2025-01-28 02:27:04,4.5348,Maternal Health Risk,Linear,,,0.7916
DWN,2025-01-28 02:27:04,0.3038,Maternal Health Risk,Distributive,,,0.6537
DWN,2025-01-28 02:27:05,0.3095,Maternal Health Risk,Distributive,,,0.6896
DWN,2025-01-28 02:27:05,0.3022,Maternal Health Risk,Distributive,,,0.6896
DWN,2025-01-28 02:27:05,0.2954,Maternal Health Risk,Distributive,,,0.6925
DWN,2025-01-28 02:27:06,0.2885,Maternal Health Risk,Distributive,,,0.6866
DWN,2025-01-28 02:27:06,0.2065,Maternal Health Risk,Distributive,,,0.7134
DWN,2025-01-28 02:27:06,0.2525,Maternal Health Risk,Distributive,,,0.7104
DWN,2025-01-28 02:27:06,3.8450,MNIST,Scatter Code,100,50,0.6486
DWN,2025-01-28 02:27:06,0.2000,Maternal Health Risk,Distributive,,,0.6985
DWN,2025-01-28 02:27:06,0.1834,Maternal Health Risk,Distributive,,,0.7493
DWN,2025-01-28 02:27:07,0.1952,Maternal Health Risk,Gaussian,,,0.6627
DWN,2025-01-28 02:27:07,0.1923,Maternal Health Risk,Gaussian,,,0.6478
DWN,2025-01-28 02:27:07,0.1676,Maternal Health Risk,Gaussian,,,0.6030
DWN,2025-01-28 02:27:07,0.1886,Maternal Health Risk,Gaussian,,,0.6328
DWN,2025-01-28 02:27:08,3.3115,Maternal Health Risk,Linear,,,0.7762
DWN,2025-01-28 02:27:09,1.6452,Maternal Health Risk,Gaussian,,,0.6239
DWN,2025-01-28 02:27:10,0.7650,Maternal Health Risk,Gaussian,,,0.6478
DWN,2025-01-28 02:27:10,3.6518,MNIST,Scatter Code,100,50,0.3514
DWN,2025-01-28 02:27:10,0.7347,Maternal Health Risk,Gaussian,,,0.6388
DWN,2025-01-28 02:27:11,0.7300,Maternal Health Risk,Gaussian,,,0.6119
DWN,2025-01-28 02:27:12,0.7868,Maternal Health Risk,Gaussian,,,0.6716
DWN,2025-01-28 02:27:13,0.8391,Maternal Health Risk,Gaussian,,,0.6776
DWN,2025-01-28 02:27:14,0.7380,Maternal Health Risk,Linear,,,0.6597
DWN,2025-01-28 02:27:14,0.7366,Maternal Health Risk,Linear,,,0.6478
DWN,2025-01-28 02:27:15,0.8875,Maternal Health Risk,Linear,,,0.6507
DWN,2025-01-28 02:27:16,0.7407,Maternal Health Risk,Linear,,,0.6866
DWN,2025-01-28 02:27:17,0.7318,Maternal Health Risk,Linear,,,0.6478
DWN,2025-01-28 02:27:18,0.8056,Maternal Health Risk,Linear,,,0.6507
DWN,2025-01-28 02:27:18,0.8426,Maternal Health Risk,Linear,,,0.6657
DWN,2025-01-28 02:27:19,11.2696,Maternal Health Risk,Linear,,,0.7438
DWN,2025-01-28 02:27:19,0.7334,Maternal Health Risk,Linear,,,0.6955
DWN,2025-01-28 02:27:20,10.1361,MNIST,Scatter Code,100,50,0.6486
DWN,2025-01-28 02:27:20,0.7668,Maternal Health Risk,Linear,,,0.6716
DWN,2025-01-28 02:27:21,0.7658,Maternal Health Risk,Linear,,,0.6627
DWN,2025-01-28 02:27:22,0.8677,Maternal Health Risk,Scatter Code,100,100,0.6448
DWN,2025-01-28 02:27:23,0.9657,Maternal Health Risk,Scatter Code,100,100,0.5910
DWN,2025-01-28 02:27:24,0.8847,Maternal Health Risk,Scatter Code,100,100,0.6448
DWN,2025-01-28 02:27:24,0.8146,Maternal Health Risk,Scatter Code,100,100,0.6358
DWN,2025-01-28 02:27:25,0.7757,Maternal Health Risk,Scatter Code,100,100,0.6657
DWN,2025-01-28 02:27:26,0.7682,Maternal Health Risk,Scatter Code,100,100,0.6119
DWN,2025-01-28 02:27:27,0.7964,Maternal Health Risk,Scatter Code,100,100,0.6507
DWN,2025-01-28 02:27:28,0.7414,Maternal Health Risk,Scatter Code,100,100,0.6776
DWN,2025-01-28 02:27:28,0.7684,Maternal Health Risk,Scatter Code,100,100,0.6507
DWN,2025-01-28 02:27:29,0.7981,Maternal Health Risk,Scatter Code,100,100,0.6716
DWN,2025-01-28 02:27:30,0.1709,Glass Identification,Distributive,,,0.5915
DWN,2025-01-28 02:27:30,0.1699,Glass Identification,Distributive,,,0.6761
DWN,2025-01-28 02:27:30,10.3594,MNIST,Scatter Code,100,50,0.3514
DWN,2025-01-28 02:27:30,11.4183,Glass Identification,Linear,,,0.7814
DWN,2025-01-28 02:27:30,0.1741,Glass Identification,Distributive,,,0.6479
DWN,2025-01-28 02:27:31,0.3001,Glass Identification,Distributive,,,0.6620
DWN,2025-01-28 02:27:31,0.1872,Glass Identification,Distributive,,,0.6479
DWN,2025-01-28 02:27:31,0.2092,Glass Identification,Distributive,,,0.7042
DWN,2025-01-28 02:27:31,0.1996,Glass Identification,Distributive,,,0.7042
DWN,2025-01-28 02:27:32,0.1731,Glass Identification,Distributive,,,0.7465
DWN,2025-01-28 02:27:32,0.1998,Glass Identification,Distributive,,,0.7465
DWN,2025-01-28 02:27:32,0.1972,Glass Identification,Distributive,,,0.7465
DWN,2025-01-28 02:27:32,0.2049,Glass Identification,Gaussian,,,0.5070
DWN,2025-01-28 02:27:32,0.2091,Glass Identification,Gaussian,,,0.6056
DWN,2025-01-28 02:27:33,0.2115,Glass Identification,Gaussian,,,0.6901
DWN,2025-01-28 02:27:33,0.1879,Glass Identification,Gaussian,,,0.7042
DWN,2025-01-28 02:27:33,0.1621,Glass Identification,Gaussian,,,0.6761
DWN,2025-01-28 02:27:33,0.2129,Glass Identification,Gaussian,,,0.6338
DWN,2025-01-28 02:27:34,0.1715,Glass Identification,Gaussian,,,0.6901
DWN,2025-01-28 02:27:34,0.2142,Glass Identification,Gaussian,,,0.6338
